"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSPFOG00000009239",523.887363479856,1.01741641926991,0.27916408655178,3.64451040904647,0.000267901293559371,0.00616917858936624
"ENSPFOG00000009805",1487.94346417547,-0.396326449568267,0.132511818281977,-2.99087624565615,0.00278178203734366,0.0369949285564341
"ENSPFOG00000016265",15.9497994976049,5.5381040817568,1.68429304808434,3.28808819109932,0.00100870235981865,0.0172680066130608
"ENSPFOG00000006561",447.745358195562,1.72114839518559,0.491793200171267,3.4997401236662,0.000465711943567566,0.00947921140729306
"ENSPFOG00000011773",1281.66554346844,-3.01014889270733,0.331161800141085,-9.08966218756183,9.93472470813173e-20,1.19306109019954e-15
"ENSPFOG00000013458",3993.74935622151,1.05534902495305,0.288491581722958,3.65816228900057,0.000254030182150556,0.00595829776844928
"ENSPFOG00000014314",639.112314872269,0.438899254318972,0.135855584877898,3.23063092852193,0.00123517318857459,0.0200584108473187
"ENSPFOG00000014507",1817.00271601075,0.282403511511025,0.0963265130421311,2.93173190425265,0.00337077595890731,0.0429492291676582
"ENSPFOG00000016191",580.078086727823,1.26233845213827,0.315030690349833,4.0070332536061,6.14862089728481e-05,0.00203688716151953
"ENSPFOG00000016245",2883.04773043696,-0.662362743801068,0.195958541732618,-3.38011672236698,0.000724550524341397,0.0133555291585815
"ENSPFOG00000016301",614.437566272358,0.515092758970416,0.147883014725128,3.48310967238412,0.000495625279343635,0.00995311702280554
"ENSPFOG00000022504",224.195285135299,-0.939307594041037,0.277665212229604,-3.3828782024891,0.000717304365527311,0.0132626760979484
"ENSPFOG00000023638",2609.12016572317,-0.325030210776263,0.112278603072111,-2.89485442357627,0.00379334408462086,0.0468424361051022
"ENSPFOG00000022139",786.637692190535,3.18643412110898,0.893438650066578,3.56648340753058,0.00036180370634899,0.00781456962148385
"ENSPFOG00000024304",156.0486669157,2.5815372742389,0.512747928637574,5.03471029341517,4.78572047019746e-07,5.74717171266014e-05
"ENSPFOG00000022866",1370.04492850421,-0.382422909491195,0.111162305784001,-3.44022109647745,0.000581239154276537,0.0112764151917721
"ENSPFOG00000023305",772.064351031134,2.30486001436937,0.549466974806386,4.19471982857846,2.73209074498867e-05,0.00111031058397864
"ENSPFOG00000022971",6981.19499359707,-0.207062723196753,0.0638298931509812,-3.24397728047223,0.00117873147779573,0.0193115775127543
"ENSPFOG00000023602",132.041450142346,1.16718391303297,0.30395814659718,3.83994943415607,0.000123059654248037,0.00345996077858171
"ENSPFOG00000023432",36.1330467959435,1.90912837922794,0.566868259827621,3.36785195877519,0.000757562627099008,0.0138260936000486
"ENSPFOG00000014326",13484.2008463432,0.781923326944174,0.154409148509663,5.06397020183839,4.10613858441748e-07,5.13652273544474e-05
"ENSPFOG00000015117",894.913010421306,1.43138222430944,0.303060685768108,4.72308778910599,2.32290516058402e-06,0.000178819026111881
"ENSPFOG00000016103",3463.61752164572,0.757601649353691,0.192550974371545,3.93455110692833,8.33523320603819e-05,0.00254378184425191
"ENSPFOG00000017835",3099.83607431703,-0.440874973175966,0.0941180555777498,-4.68427625782987,2.80950871171147e-06,0.000204483335871131
"ENSPFOG00000018181",26644.5000674099,1.1029020708146,0.264399073532708,4.17135376489194,3.02795349321248e-05,0.00120191983851557
"ENSPFOG00000018348",690.887242596654,-0.769587726805329,0.231347932263496,-3.32653816818557,0.000879319764428138,0.015529045663261
"ENSPFOG00000018708",184.365734212035,2.87999598368441,0.614822262845606,4.68427407028954,2.80953871419241e-06,0.000204483335871131
"ENSPFOG00000020586",435.328814646624,0.821913231858476,0.233861568154348,3.51452886570921,0.000440534791126623,0.00906663634385538
"ENSPFOG00000015373",2500.8371936708,-0.405763798287965,0.140042151823158,-2.89744047064026,0.00376221129952895,0.0466498662839888
"ENSPFOG00000015491",249.282420606897,1.60756548505546,0.42962448984332,3.74179201386243,0.000182712706137021,0.00460965732773002
"ENSPFOG00000015512",3346.97442966289,-0.363754693442094,0.115646587463368,-3.14539928432661,0.00165860292066135,0.0252160150331256
"ENSPFOG00000015617",2145.27939265173,1.30698240741051,0.303154038334909,4.31128153393299,1.62311088538889e-05,0.000751134436325053
"ENSPFOG00000016046",5591.5110331046,1.28063649845107,0.335728474837562,3.81450068860166,0.000136458556524492,0.00373712840433895
"ENSPFOG00000017409",6067.5254746671,0.291189523532644,0.0983130644354175,2.96185990341017,0.00305786884395757,0.039915159725094
"ENSPFOG00000017540",395.298385352662,2.31919921922124,0.621319328765611,3.73270090249541,0.000189437492777795,0.00475434660557689
"ENSPFOG00000017770",11201.9466900854,0.906804337760972,0.220932278441403,4.10444478352438,4.05287053906224e-05,0.00149756684011072
"ENSPFOG00000017845",778.780609235462,4.09065797539437,0.947057089961891,4.31933620343729,1.56499213036429e-05,0.000732709181034885
"ENSPFOG00000017992",712.18465254069,-0.426123136705511,0.145030731747379,-2.93815753096902,0.00330169211150218,0.0424291284826428
"ENSPFOG00000018101",6593.20563260248,0.57046902115302,0.151862341709021,3.75648771600059,0.00017231472544557,0.00440751339270681
"ENSPFOG00000018321",1666.60562939159,0.568177787061882,0.164282474184744,3.45854169704637,0.000543108197597546,0.0107449527923376
"ENSPFOG00000018381",16853.0402577054,1.34856823006322,0.274357915283491,4.91536112114631,8.86189538610093e-07,8.82910437848618e-05
"ENSPFOG00000018558",4051.0103231147,1.63760227593484,0.407515555488598,4.01850249365672,5.85691894911607e-05,0.00195106073952663
"ENSPFOG00000022566",256.319566692981,8.67795658920682,1.32599797420616,6.54447198111452,5.97059565992100e-11,9.19577956223759e-08
"ENSPFOG00000018710",2444.62114842275,0.762924843844328,0.258672569835146,2.94938440643531,0.00318407660018006,0.0411820957367392
"ENSPFOG00000018794",8629.21586381908,0.725955747720051,0.214190298090499,3.38930266306143,0.000700706229782826,0.013015902727706
"ENSPFOG00000019184",347.095280024606,2.50504344033478,0.579645342617834,4.32168302952514,1.54843527383453e-05,0.000726373406385894
"ENSPFOG00000018370",5011.4267668353,0.625476959049381,0.201586993641467,3.10276445791848,0.00191722165496912,0.0279926016468379
"ENSPFOG00000019008",778.729523274953,1.09016565722104,0.264461416666616,4.122210608118,3.7525387773738e-05,0.0014041054912521
